date,region,temp_max_c,temp_min_c,temp_avg_c,rainfall_mm,humidity_pct,wind_speed_kmh,sunshine_hours,uv_index,cloud_cover_pct,evapotrans_mm
12/31/2020,Central,25.2063392,24.95730024,39.09187669,,77.55576924,11.78122704,8.497678567,10,18.03561441,1.773465703
1/1/2021,North,24.45209839,13.06937224,30.12924226,4.890609125,97.75510428,16.52768561,5.136185655,9,74.02544475,4.584504609
1/2/2021,North,27.77513278,16.3847018,19.34564259,1.285385409,32.6804187,14.34050094,1.51872899,0,40.858068,1.476691463
1/3/2021,East,41.63486026,24.43210009,23.20619983,3.774034477,25.8487412,20.5195543,10.90968674,4,20.33483558,1.061245839
1/4/2021,West,28.62314352,17.46937845,28.62632588,13.62150929,46.22042709,8.240209543,6.407058395,2,59.44070635,9.390815236
1/5/2021,East,22.30574773,24.9696559,22.8332784,8.309246726,49.00214844,12.08978945,6.741132934,8,39.42901499,8.187197704
1/6/2021,Central,32.5166791,13.94496253,26.55296547,7.239594164,83.99748979,12.0778233,1.230216635,3,61.97127144,2.915143999
1/7/2021,Central,26.00056548,29.07746392,29.46484168,0.860411841,,9.560440239,9.510976459,0,78.21333968,3.555012482
1/8/2021,Central,45.78587046,10.06379665,32.65070596,1.268621938,42.97829672,23.94700421,6.628042941,6,2.011104721,2.154693792
1/9/2021,South,30.44337209,24.5320661,20.87569754,6.196812749,88.54214276,16.2081383,3.100748709,9,35.56193652,2.356102234
1/10/2021,North,28.82483386,9.632113096,26.75390828,5.244674024,56.32743024,16.79979033,2.061927684,5,35.10464589,6.240171646
1/11/2021,South,32.55333858,26.59264111,25.1967876,1.377463044,73.0313487,7.234628809,7.367421377,3,89.9605017,6.186818394
1/12/2021,West,20.80403167,11.00301944,17.399516,2.240869485,40.18685166,12.71896863,10.36721017,9,99.7018168,6.07372924
1/13/2021,East,34.86705161,20.90227702,30.04941235,4.182587092,68.95738565,10.3395395,6.301739111,6,65.2898457,1.332085983
1/14/2021,South,47.629839,15.33846899,34.48250504,2.982221317,90.30104771,27.23194635,10.32835268,10,40.78966794,7.170360054
1/15/2021,Central,29.60803581,21.30400885,36.25611669,2.436020071,78.38929409,1.134719961,2.247630477,3,44.01835278,1.231482361
1/16/2021,East,46.18406543,9.052059313,16.83358373,0.421940769,35.18664624,5.250982467,6.640685144,5,66.3510262,9.914840762
1/17/2021,Central,23.41117407,27.38967125,29.11446858,2.283435278,,19.8162251,5.293512788,2,59.42787688,8.476817773
1/18/2021,North,36.51936973,23.71258988,39.68011502,19.39585347,32.4343977,18.14983957,3.875847831,4,85.94224143,9.321373546
1/19/2021,Central,24.74461614,15.6048045,33.8801964,1.673818166,92.08778398,21.4414501,1.201738003,0,71.38193365,8.163844411
1/20/2021,Central,44.61733075,18.35177254,29.74429525,4.736638827,69.51379677,1.362677166,2.474340494,10,13.40714263,3.864917671
1/21/2021,North,40.29696657,21.77662106,15.74574835,2.819296383,26.26897682,26.47679899,10.65960162,9,83.87127055,2.762819253
1/22/2021,West,44.50171773,21.59171046,16.56501899,6.333573725,86.21645972,27.92909943,4.346095797,5,29.10277668,5.427997267
1/23/2021,West,39.38733942,22.07418954,16.33035178,,,23.45517203,10.29561902,8,76.17990945,8.15932922
1/24/2021,South,38.82879256,11.40842285,34.8496727,11.55862477,74.36689842,5.242824633,9.769470376,2,5.538040631,5.732967563
1/25/2021,North,34.80019204,25.44996833,28.58500465,4.207733788,87.18556222,23.66631581,3.659182963,0,31.32393539,3.701860777
1/26/2021,West,35.27641609,18.11398003,22.65346479,11.80813358,80.03421736,9.496805664,5.738270603,8,72.38159294,3.35159205
1/27/2021,North,41.92339045,25.60514253,36.88507904,0.169753069,84.97923808,4.560805257,5.439456375,5,97.68304703,5.364114582
1/28/2021,East,36.03730549,28.42703435,35.29076472,2.088971052,83.71097628,2.431910366,10.76458267,8,40.1890899,4.590385192
1/29/2021,West,32.11959056,10.27197818,34.45389482,4.498768886,35.88532231,1.414714389,7.379589169,2,24.32454664,6.632697126
1/30/2021,Central,39.81242668,15.83286918,34.34549608,2.6179917,53.29932181,25.26993313,5.249803709,5,87.11006415,1.114678269
1/31/2021,South,46.99133606,19.68131475,19.78456528,10.76331685,91.74476324,25.29244854,6.233284297,2,84.13396886,6.69142645
2/1/2021,West,45.46886217,10.96808499,36.89109324,0.605639548,31.84595914,0.994221275,10.09833729,7,54.44167544,5.276102181
2/2/2021,West,29.11101975,13.70128929,19.92108987,2.617339792,96.28051655,21.46886438,3.694066845,5,26.65725484,8.203236338
2/3/2021,East,30.83322364,9.082156725,36.58014355,7.756674397,41.53232718,7.623126945,4.992496628,8,30.85637427,3.583719868
2/4/2021,North,46.80957622,22.98948801,37.28944124,5.66617565,70.11277428,6.682185371,1.565995186,2,48.88134052,8.062406661
2/5/2021,Central,26.51985757,18.92062911,32.80959934,6.265705481,48.87538249,16.86019421,6.816098304,8,98.22102343,9.606400084
2/6/2021,Central,23.57788911,8.68785364,32.72289328,2.482722593,96.7402277,13.73705634,11.63768604,7,11.10191617,5.084299638
2/7/2021,East,33.34047095,14.68026074,21.5175956,1.652547751,63.29246892,5.674941959,4.130852256,3,36.3917144,4.287779435
2/8/2021,North,32.48653553,16.97888802,22.82852769,2.823641307,35.91571199,0.170263643,11.2890909,0,86.09365369,8.700217899
2/9/2021,South,35.33926867,15.53656277,29.31442967,0.897977607,86.81356885,9.675736914,9.654593174,4,96.17543494,3.12015138
2/10/2021,North,20.89492891,8.401672543,29.30957523,4.101645535,54.31329771,12.16288551,9.509358357,9,5.063771174,7.594795854
2/11/2021,Central,25.77786452,14.32976185,23.48965352,6.175542435,87.19431666,14.25662215,8.910522886,10,58.93023082,6.154066073
2/12/2021,South,42.47401016,9.78531371,37.41301903,0.298053137,57.3768354,12.24618855,9.118368799,1,60.43308954,4.882159232
2/13/2021,Central,30.09083186,8.127380667,18.28009192,3.655992069,93.10914787,11.41140378,4.044962638,4,50.45866923,2.729333925
2/14/2021,West,45.66352567,15.77093533,24.73893841,3.42680968,29.05092211,28.89910783,9.987089816,0,4.312636545,1.119989448
2/15/2021,Central,35.92736628,16.50239534,21.46262094,1.226445511,96.78848535,27.59820312,11.68491782,9,31.76224152,5.845358406
2/16/2021,East,20.59554213,28.11845134,38.22459584,21.49307345,58.86999807,11.73628387,1.252785636,2,44.02533542,1.521302339
2/17/2021,West,47.38861265,10.82252116,18.57034372,2.770897599,51.94698874,28.24178769,1.52269791,6,48.77132419,1.958746714
2/18/2021,North,28.87715917,23.40898746,26.76901579,8.75705525,28.04674586,2.613631168,0.139285943,6,96.56015675,6.439740786
2/19/2021,West,30.33023097,13.7983377,16.05289378,0.844687342,41.63935756,0.381802479,8.42562911,3,30.47891989,3.166135331
2/20/2021,North,45.49802099,18.94654827,34.46200836,5.52678719,47.8178608,9.925003073,0.870413962,2,5.915527776,7.202938546
2/21/2021,North,44.5843198,17.47660207,31.53025912,0.330451395,78.15578296,5.558367818,6.262490967,3,12.00722016,2.332595176
2/22/2021,East,39.18063001,18.6484848,36.06821161,0.282208026,75.90930152,21.13275343,8.253760355,3,35.26035456,1.633927891
2/23/2021,South,20.28635953,24.77737034,22.3209769,0.853445133,,18.7879713,7.13558154,7,77.84962241,5.715845099
2/24/2021,Central,20.10041792,8.406011706,28.82351121,5.346658129,93.59892174,29.23434826,7.287049132,1,60.72123039,3.14672484
2/25/2021,West,24.99092867,15.24178303,38.96009551,23.20186912,78.05382414,22.61691063,11.53745011,4,78.195264,4.843657969
2/26/2021,East,41.35078316,15.48632799,21.31871337,6.663460768,75.40148093,11.84249179,3.61591737,4,91.84595082,1.982732665
2/27/2021,East,43.37873445,10.08435612,37.59534135,2.211397042,90.66303273,8.065011257,7.443483877,10,12.08278904,3.634253246
2/28/2021,West,26.29429067,8.23507492,38.68882057,,34.55901694,1.635768902,7.519940585,4,52.73130265,1.53309256
3/1/2021,South,22.20354657,23.81831224,24.45132383,2.574456866,30.64900724,7.926711363,3.310239998,7,62.46918022,8.29664491
3/2/2021,Central,31.95139857,27.42009853,23.29153204,1.13693883,76.6619466,5.469520114,3.634774952,8,41.68312382,1.039060575
3/3/2021,East,46.00928634,14.84103446,22.08092675,3.827140065,47.60831375,25.17257322,8.889846961,0,45.28300633,9.636185726
3/4/2021,North,34.68568445,22.36659241,36.06854749,3.016814339,55.96831782,9.77567562,3.776437896,5,8.430759441,3.450411851
3/5/2021,South,40.52255857,29.8931407,32.09312993,3.086797083,,20.51083052,2.784242669,7,5.866578816,1.701446709
3/6/2021,Central,39.83873044,11.61327242,20.23429046,0.26200035,94.40587071,19.43693255,11.80367653,0,4.296002331,8.696777996
3/7/2021,West,43.91647405,14.08658427,36.37728466,0.516125986,88.76177191,1.780158849,1.113759912,3,65.56589333,7.015566374
3/8/2021,East,47.55792743,25.99727176,19.78735951,2.77014611,78.58094199,0.677070807,3.753814927,7,10.0843746,8.675202523
3/9/2021,Central,47.44835337,8.072044989,27.24462998,1.777134651,56.4419543,13.3516083,10.0884252,7,36.84922647,5.915756138
3/10/2021,East,35.12108402,21.0389491,17.85894504,2.213541967,82.86732268,27.77417081,2.433972334,4,91.7072759,3.31934685
3/11/2021,Central,29.33763186,18.51655496,31.2084073,1.977459306,38.12843269,19.17838679,3.086237557,3,16.77489308,1.886896122
3/12/2021,North,42.06859617,23.85586289,31.49394848,4.9711776,83.95653985,25.7065697,1.946918376,10,47.28459877,5.92359855
3/13/2021,Central,39.67191099,19.63727851,24.05779515,0.786787985,59.69348976,1.319347313,7.023036232,9,72.94517255,6.826333026
3/14/2021,North,41.9435066,19.35566665,17.60105362,11.39892919,,11.35047825,0.031874786,6,24.76401769,5.021409592
3/15/2021,West,28.399612,23.62733336,28.64661097,2.542593813,58.84809241,1.765987401,10.50839198,2,2.183944774,3.991552029
3/16/2021,South,36.32777245,20.09955432,38.01742368,1.664393633,82.5741842,10.23006685,4.504823338,0,77.78835338,8.638777186
3/17/2021,Central,25.18564801,29.69539465,34.77447525,0.085614398,72.99033061,8.525320687,6.01613317,8,72.87295344,6.760132106
3/18/2021,East,26.14624053,23.35561702,29.35537511,1.754792588,34.99864085,27.64427921,2.984432351,8,97.99865013,2.36333152
3/19/2021,West,30.33822023,25.75076994,16.88124852,3.931379047,75.47766686,24.54509047,0.504496087,4,60.6491856,9.2582098
3/20/2021,Central,39.89447799,17.29584127,31.39490801,6.383379769,85.81466009,24.19172246,11.54807893,8,30.91604073,2.537960116
3/21/2021,West,28.5259202,29.0765357,23.60185686,5.26715499,35.99780776,0.746624165,10.56874451,8,12.97091209,9.029567486
3/22/2021,West,29.1982133,17.86569726,33.45149095,3.405945418,29.49892863,15.23551299,3.315810124,10,9.890906602,1.377285256
3/23/2021,West,42.37565099,15.61481709,16.0145615,2.2914143,29.1378315,2.916398399,1.192411427,3,63.78945404,9.737759593
3/24/2021,West,45.57311454,28.66533608,27.05024931,,26.62728897,25.97069949,5.401955319,4,34.93247359,5.507240293
3/25/2021,East,43.51978132,16.29547061,23.90838308,13.0589467,26.30748392,13.56395767,6.607650197,7,83.19040466,2.108111828
3/26/2021,North,25.17473122,16.04333354,15.36169544,13.53734283,83.75963284,2.915155935,6.845486993,1,12.4523435,1.973919808
3/27/2021,North,32.81654562,20.24014575,26.75659339,6.504111239,78.93004925,29.50960882,11.00032123,8,96.40025857,4.761271541
3/28/2021,East,39.68902454,26.68781593,18.79595035,0.730104774,93.73420999,8.643071743,8.07586109,10,5.981508338,4.81130643
3/29/2021,West,39.9408268,15.26246108,15.54784273,10.88586614,50.97548168,5.991126927,7.394345744,1,78.18381607,6.228555981
3/30/2021,East,31.11149085,26.24909657,30.37630281,4.175222115,76.74895341,16.93689686,1.025675319,6,77.79010089,4.215264945
3/31/2021,West,31.77489509,11.58538193,39.6709919,2.598814936,54.99349605,14.53417842,6.296567018,3,61.31773887,5.582849841
4/1/2021,West,36.16506557,11.79683587,31.93526107,3.296971001,65.90230184,8.234613629,6.635097351,1,99.25641299,6.43789815
4/2/2021,South,38.98374737,17.92052592,37.05428653,2.5882732,57.04255083,22.12011658,7.55874923,6,0.450920419,8.758218737
4/3/2021,North,22.05683853,13.79271182,18.15492388,2.601890611,55.31345653,8.684440504,1.930037412,5,46.51743035,9.62989835
4/4/2021,East,38.0521059,18.65616908,22.40432013,2.256962181,42.91625612,10.3513768,11.52979106,0,10.57797646,8.948566676
4/5/2021,Central,34.34302611,8.274425289,34.20878499,9.047581499,67.41445352,20.99890541,6.868219726,3,51.48496809,1.736169653
4/6/2021,West,21.06386327,14.08800298,19.47199188,2.434059126,44.07621531,17.14234094,4.997161125,6,19.56243892,3.712419128
4/7/2021,Central,21.66869341,28.84592052,29.89359896,0.994581175,35.23348578,8.663437483,7.964539474,6,44.64180699,2.167762156
4/8/2021,South,25.58264647,27.34388871,26.79690385,1.03899235,79.72782777,27.68272178,1.73678563,2,3.802297582,6.310955897
4/9/2021,North,29.95624301,8.631679129,30.07160359,0.564463705,72.14365665,21.56471257,5.234016628,4,45.32702103,7.449340185
4/10/2021,West,41.30194915,25.69533577,39.15202673,3.232259217,46.39918269,9.066805976,8.651611091,9,66.6779929,7.39685138
4/11/2021,Central,28.81314314,17.76525507,34.14855201,1.571115674,71.02071467,25.87961605,11.28621739,3,87.89919772,5.097058232
4/12/2021,South,41.37528337,25.97060762,39.72719592,3.445360583,26.93242434,9.383140751,5.36005843,4,92.73779576,6.469874114
4/13/2021,North,33.93878835,14.16219541,18.05534945,10.68643308,97.15017461,29.26946985,7.566025254,0,35.33610741,3.520891517
4/14/2021,Central,25.86091985,20.10450701,26.5884954,12.4609879,37.6745303,27.24035447,5.170847787,7,80.77075147,7.062153611
4/15/2021,East,41.75563011,29.69471159,21.16601046,1.459972135,93.73714215,12.03126002,6.286620012,10,87.92336919,2.394279899
4/16/2021,West,40.22157106,15.19017855,31.65043267,0.994922307,29.98529835,19.8920917,6.035252237,9,96.95660613,1.917321618
4/17/2021,South,21.00868549,27.46379659,15.35456284,0.227717833,76.69902332,16.06614595,8.356965221,7,43.95709514,4.361557192
4/18/2021,Central,40.57840045,27.29945439,37.33671851,1.274713887,41.21509599,24.50386342,7.841371037,7,81.95632103,8.050967459
4/19/2021,East,38.71990837,11.38894232,30.02564272,2.823260584,95.46409314,25.87211654,0.094484119,8,26.03762151,3.366144017
4/20/2021,Central,30.51373347,13.35801617,31.76950275,3.691324996,48.00937763,18.90880838,0.999738738,3,76.73716501,2.788374742
4/21/2021,South,37.62262635,10.81547836,34.85769123,0.413272987,27.88922409,16.66758688,9.126689147,2,79.95940439,9.151181107
4/22/2021,West,24.243651,14.33659292,33.64436665,1.126778918,27.44725262,10.18169045,1.937741317,3,85.36898547,6.122531263
4/23/2021,North,36.45635175,19.52451349,32.18168092,0.171447157,87.45549161,27.00110168,9.234872686,4,81.31434811,2.758980071
4/24/2021,North,24.8342888,28.41768472,38.6917951,5.988252952,30.08612433,18.18415561,9.78535801,4,78.62037473,2.682524589
4/25/2021,North,23.1594338,16.72479739,20.93699254,1.259725912,85.44271005,2.025798548,11.21703936,9,68.28722445,2.060682006
4/26/2021,South,25.62217633,29.7336435,17.37494293,3.36776218,35.95786797,20.05637919,9.766956715,4,11.09802745,2.114741193
4/27/2021,North,23.39851934,16.78319683,30.7846935,2.466354188,45.1646944,6.386688519,6.401913594,4,37.20460742,8.225228716
4/28/2021,West,23.46453698,20.95860707,16.61003192,2.59547542,96.63003756,4.241357737,2.534940129,9,24.69100059,8.227476125
4/29/2021,South,44.73178482,29.22486308,28.85476879,,77.92174006,29.57975201,1.543914842,1,43.30191113,9.582614656
4/30/2021,Central,45.17484709,21.2349291,32.48339427,2.113313915,35.65605187,26.89648115,10.4878042,0,91.65990871,3.676723003
5/1/2021,Central,40.55402373,16.5118246,31.85003033,1.149889686,44.74118923,21.83208913,4.684033427,3,61.40261487,6.159426967
5/2/2021,South,41.90354815,19.56164725,23.44069551,2.107501134,59.73070459,17.61222787,0.626591965,9,8.392263749,5.834349084
5/3/2021,West,30.08219512,19.96273806,31.95521898,6.943701442,89.60969954,11.55273474,4.168594518,0,29.86107573,1.919366235
5/4/2021,South,35.23197617,10.31116848,23.37327349,3.302972821,76.90509913,9.493014736,10.4243475,6,85.18533491,5.719065949
5/5/2021,South,42.81208607,16.9022472,35.14301332,15.02309896,75.73987988,10.09556158,6.746599188,10,37.53035641,2.907473766
5/6/2021,Central,33.69557047,19.57975021,36.79906346,6.148587564,51.2791431,13.57873222,7.697285047,10,0.720097441,3.191159107
5/7/2021,South,40.63480013,25.14372377,31.64592328,6.985663554,72.75964395,10.26072777,3.041188852,10,77.54379522,8.389834661
5/8/2021,West,31.8555949,8.132879744,30.68571845,6.105265549,37.62047439,6.742155156,0.233857785,1,14.06725488,3.685743992
5/9/2021,North,29.69480632,25.9056275,22.19001431,2.335878302,66.55547613,27.36977552,11.00131313,1,12.19578777,8.014845916
5/10/2021,West,43.71246151,13.94460686,26.63137526,6.509744113,65.89512722,22.76497363,0.889821849,8,61.68355521,1.568926283
5/11/2021,West,29.31432905,23.73863653,20.75451022,3.985814459,75.21023259,19.2357105,11.99144706,1,56.89616889,5.872935297
5/12/2021,Central,33.31690678,24.99167449,32.60772593,1.023058298,42.71624561,13.2814747,10.43036474,8,36.10146075,6.817171332
5/13/2021,North,23.02774366,26.91186189,31.25875669,0.399129322,33.52529444,24.13013843,1.390302697,1,20.76609478,8.089333194
5/14/2021,East,34.27708213,28.94091373,17.73041731,2.763404152,95.61274753,4.83055593,11.99202583,2,10.3547664,7.880593106
5/15/2021,South,36.9597975,27.800277,37.44534893,3.497819215,36.18339698,4.178581683,9.696973737,9,12.16010329,3.33949443
5/16/2021,North,30.93838433,21.93012933,39.69146126,1.719513578,49.61072139,28.62177836,10.17834021,2,73.57058675,6.809550347
5/17/2021,Central,38.10762603,23.95992977,18.54110495,3.973131764,88.59082866,28.27093874,9.71618869,1,90.02867576,2.624861324
5/18/2021,South,32.35737818,23.44663461,21.88867209,0.65366284,68.38663917,20.05444425,11.14679662,5,56.19587891,2.436551019
5/19/2021,Central,31.93612898,19.39329634,35.53726725,6.566261343,40.71591572,13.96888612,9.079983546,5,64.57926008,2.752424293
5/20/2021,South,31.83416782,24.90910058,24.87344613,2.048514825,60.02402881,26.68942151,6.3162945,2,97.31713943,2.866227988
5/21/2021,Central,44.06799948,17.9652844,16.44141489,5.177679427,86.38337577,22.19356129,0.00062944,3,1.564574625,2.38136733
5/22/2021,Central,40.3751622,26.0392093,37.79400404,7.668695632,97.2143205,23.06368615,3.352126482,10,15.59223432,3.983296675
5/23/2021,Central,32.7866523,24.36359399,28.13325272,1.091833943,71.94620267,19.51900019,7.202919642,6,47.01698587,7.411767994
5/24/2021,South,37.88394785,18.77598828,15.7738497,3.153596293,43.50964603,27.6520437,3.746019372,1,8.800393368,8.066675291
5/25/2021,East,43.06403481,19.31106105,25.86727194,0.53409568,84.31424021,9.330174519,4.920879975,10,26.18733303,4.116199553
5/26/2021,North,32.76728756,22.10469681,35.86068026,0.174047686,84.03734372,7.992655917,1.294890585,2,38.77223276,7.545070557
5/27/2021,South,43.64072385,15.32780247,24.8595905,,89.91181283,17.6423935,11.75971292,4,70.60660758,7.937462335
5/28/2021,East,24.95931346,20.23318705,18.25724602,11.99550406,34.94657103,10.51795453,1.379849977,2,13.21143872,4.483916841
5/29/2021,North,36.60210636,27.79854323,16.02923854,0.183311862,51.65248326,1.695308614,0.856348482,2,60.16973341,9.953456443
5/30/2021,South,30.0823603,14.84297328,34.48449301,3.696873942,42.05001108,28.85911494,7.013859805,8,5.182120408,5.973071253
5/31/2021,North,22.77961156,23.16703077,27.75753473,0.236416398,40.78789283,27.10680266,7.458605011,9,44.72476888,7.309759753
6/1/2021,East,44.96882052,8.876731761,23.01046259,,51.671298,0.312626931,6.293526039,9,9.868662077,1.905070033
6/2/2021,Central,33.70954662,10.8202172,35.6584235,2.688079193,,26.0442556,4.238882607,2,49.82571688,6.078723174
6/3/2021,West,35.13415745,27.47008467,17.8321933,0.934579053,86.9052316,15.53614458,11.09161384,9,41.55059838,7.595141438
6/4/2021,North,34.49116956,27.87304908,19.09308628,3.698389009,87.1826346,15.15195519,4.121371724,10,37.95779758,5.785748732
6/5/2021,South,35.1967595,20.51272824,24.72528748,1.627146177,93.86459495,5.021429877,3.728342541,2,81.23518071,8.635797742
6/6/2021,West,36.40555185,21.13312924,15.97880501,0.657202231,30.13194646,5.900762618,11.34207793,2,51.62492842,1.665025065
6/7/2021,North,44.40321892,17.01310321,36.34626174,5.384752847,66.70626817,8.427545368,10.61854435,8,27.17544292,8.985324611
6/8/2021,North,46.53686579,21.12812409,26.45356905,1.923604844,25.47204077,16.68458848,5.72141233,4,81.28689428,7.93538355
6/9/2021,West,37.34268274,27.2659457,29.84618618,2.533319484,68.0520503,14.48325533,3.128376244,9,52.07376731,1.031966354
6/10/2021,Central,30.52664161,11.4006488,16.15656457,0.157667574,32.11508567,8.287198245,1.553843283,3,97.55254752,1.737596318
6/11/2021,South,34.420585,19.01215331,36.65721706,3.31791586,53.19416237,24.18097458,9.58870821,6,49.5107245,1.950289282
6/12/2021,South,39.68129875,27.27452304,39.23856447,2.883978877,48.64004801,10.54849201,8.713903336,4,82.52110262,4.689615619
6/13/2021,Central,34.81657718,9.561647419,37.19313221,,49.15174851,5.90646195,1.267470465,5,0.136937951,2.232358581
6/14/2021,East,27.29650505,12.42632638,32.10557692,2.601443746,39.0006218,12.40546502,8.885007569,6,25.12404728,1.366722628
6/15/2021,North,36.99487452,19.28281158,34.79943923,7.432432594,32.64109971,21.17694365,10.77147846,1,2.952670602,8.414776747
6/16/2021,East,44.88642332,21.58410205,36.21479041,1.710928718,26.18431284,9.709702424,0.66993512,0,54.80944997,2.934048697
6/17/2021,West,22.98322262,23.55716492,20.41616127,5.499756667,79.81943503,9.557281893,4.927290209,8,47.30168688,6.432636423
6/18/2021,South,21.98520969,12.06907046,18.58128861,1.106889023,91.87723712,3.473726984,4.900392533,2,75.84018529,6.301097039
6/19/2021,West,47.30162939,21.1527196,20.10642776,7.957635281,90.31897063,3.049082225,9.723819266,2,11.28011935,8.229286024
6/20/2021,North,42.49303215,15.55432986,37.20455592,1.734787297,71.23399866,8.788641702,1.427251775,10,83.04004055,5.870123374
6/21/2021,South,31.5511905,14.96069214,23.41378179,5.33325926,33.84359817,21.58773138,1.816906145,4,7.216915137,9.75027097
6/22/2021,West,20.80764082,9.383440145,18.83101273,6.523611703,66.45850533,16.1352808,4.596354103,8,84.47502444,5.775772281
6/23/2021,South,46.14157078,10.72793928,39.98971096,0.717107727,32.16038054,24.74825802,10.22113761,4,55.12978731,7.062560456
6/24/2021,South,42.23806664,25.57735682,19.20592109,6.462747936,62.43663502,21.54862005,11.83991097,8,9.128882693,9.157145574
6/25/2021,South,37.00824255,18.04949457,17.90771944,1.367818987,87.60650512,19.13075974,6.553566106,6,3.097026167,7.481386413
6/26/2021,East,42.18330766,24.47932043,35.85069386,3.617362986,39.54037529,4.282521122,1.893784487,7,79.78381115,7.564188876
6/27/2021,West,37.59648192,25.98725639,36.12980102,2.949282773,,27.44911112,10.83372563,9,31.71274834,1.521834219
6/28/2021,Central,38.86545294,25.45422577,28.74440607,3.523812527,53.19285601,0.891461702,1.947004934,5,94.5111455,1.758995791
6/29/2021,South,45.32868367,29.58677569,21.87775621,6.215790136,40.92585573,28.72611088,4.413538048,6,98.75036995,3.471722556
6/30/2021,North,31.38615366,13.70386035,22.69192077,,61.61339014,24.10454168,8.888854576,10,80.21269745,6.065186743
7/1/2021,East,34.78846323,9.60107151,22.58861942,1.154800762,88.4563693,7.568572126,0.715968968,6,76.23109969,8.960055973
7/2/2021,East,41.87062633,19.49834305,36.63913903,0.839091941,44.7514157,29.56494513,5.817048976,10,71.60469627,1.788457103
7/3/2021,Central,27.58477789,29.19303415,15.42724713,0.349706923,37.57953258,13.44967787,4.887079015,4,19.88111178,2.278556554
7/4/2021,Central,36.84062198,12.4487885,32.7583992,4.896604461,71.69035445,24.13776291,11.3444547,5,15.37933432,5.759278864
7/5/2021,East,29.79827023,19.96569513,38.88029959,2.586636036,75.53311671,27.96460806,6.553978479,3,40.43930318,2.242748091
7/6/2021,East,21.42139966,17.01134375,33.80906552,,30.25828412,14.92929655,10.65164242,6,94.5203454,5.219041822
7/7/2021,West,24.32937523,21.72152956,27.27172018,2.640985491,43.45616915,18.60093449,1.064604139,1,3.316509516,9.13025232
7/8/2021,East,23.17705263,17.59643779,17.05651598,16.68340645,33.71662266,19.64187777,6.693254288,10,82.05536333,7.721476099
7/9/2021,East,35.3687492,29.74681685,15.76346706,3.263577587,76.87949496,17.50371555,8.303093706,6,41.18005802,7.719621824
7/10/2021,South,23.35719538,25.14477621,20.20560109,8.225328326,63.5883667,5.569601866,1.812937089,9,3.237406322,4.754408367
7/11/2021,Central,35.19488047,25.00537473,30.30682602,0.370090867,90.34725678,8.757589946,10.17919185,5,17.8325565,7.072772089
7/12/2021,West,40.54976087,16.07228713,26.35493574,9.294191076,74.40033944,3.217360836,10.54967634,6,98.12372813,7.631676476
7/13/2021,East,37.69847895,24.83485448,30.04577926,3.266971059,44.92526708,13.07029417,8.134342308,9,81.51738423,1.181773303
7/14/2021,West,40.97462962,19.47904036,17.14455386,3.105770364,49.69041923,5.558167434,6.243667471,0,82.8111319,8.329250034
7/15/2021,Central,33.75991579,26.86021491,35.69401718,0.592814297,55.62258884,5.256056522,8.329133192,0,54.8995817,9.027812672
7/16/2021,East,40.66840787,25.20819008,31.976595,,32.17837779,3.462234579,3.422153225,0,3.944171544,2.091246561
7/17/2021,South,42.16323749,22.74316204,30.94356361,2.650700988,92.25701041,12.69664571,1.328518111,2,81.80431655,8.568292192
7/18/2021,East,27.02283414,13.3053833,19.31775607,0.603262681,76.02172129,2.777696638,6.624604323,0,47.34890049,4.224207217
7/19/2021,Central,43.98120404,20.6218577,28.65081931,1.635355058,77.94087551,21.88585998,5.790409068,10,71.4778875,3.862372245
7/20/2021,West,46.21621825,27.64775313,21.38706114,8.443570353,73.15266518,27.0033138,5.117824872,2,74.57619388,6.445013732
7/21/2021,South,40.475931,21.7273413,38.31254568,,57.3489274,9.398184561,2.268038022,10,4.030679068,8.309653711
7/22/2021,North,47.1961399,26.29959809,26.66888361,2.966483276,52.69898888,25.18254434,2.283230118,2,22.52705715,4.571265225
7/23/2021,North,21.81222762,19.74014008,22.6872758,6.086865627,65.14122575,17.6686422,11.82295314,0,83.29143028,6.696571426
7/24/2021,Central,24.20514494,26.54363547,38.76694412,13.73576364,78.85009335,12.17640113,11.12438897,7,49.1371834,8.458095941
7/25/2021,Central,45.27893285,20.83829048,20.14242483,4.29292544,50.99347701,24.36692916,3.036503261,2,3.17865974,8.055999952
7/26/2021,South,20.86477692,26.72746426,27.32330429,0.164534836,60.99651875,23.63427769,0.719225968,3,95.92050265,3.486201596
7/27/2021,West,36.46541934,18.40228814,19.27098593,5.079153933,72.62806614,28.20989296,3.895917746,9,61.80641897,7.354121142
7/28/2021,East,27.52546986,22.66272791,17.35772416,5.224605502,45.20749541,28.21906975,10.14213789,2,39.943221,6.738048359
7/29/2021,North,32.74214746,9.261804824,16.29815652,3.081194165,85.82457577,20.91679893,2.68092186,4,90.07425332,7.2174356
7/30/2021,North,30.81683798,17.63205758,15.39274574,1.898041576,40.58350877,27.37661203,11.80908317,6,13.20722138,4.819525548
7/31/2021,Central,25.27107478,11.06637299,32.73572032,2.316852362,87.96761669,1.644983711,2.444142754,9,97.45546952,1.183152558
8/1/2021,Central,36.40260022,13.06586126,24.6970236,11.61694363,25.34568153,5.69292442,6.696148527,4,25.9774845,4.068339656
8/2/2021,West,25.67148049,19.90891704,38.04788617,8.735596618,71.99017731,9.185652099,11.90732357,2,56.06015061,7.639363602
